Date,cs_momentum_ret,cs_momentum_asset_stop_ret,ts_momentum_lb2_ret,ts_momentum_lb2_asset_stop_ret,ts_momentum_lb7_ret,ts_momentum_lb7_asset_stop_ret
2022-02-15,-0.0013566877964480695,-0.001431182942996212,-0.0014256861459142679,-0.0009751798284505508,-0.0023558996273797595,-0.0024534613795448856
2022-02-16,0.010623978271718501,0.014197544556794284,0.011704029523166468,0.004652055849618098,0.011353168929592044,0.010228406825951008
2022-02-17,0.0030893041188627263,0.002246258334424947,0.002264158635856234,0.001514163674207647,0.0011485309904637532,0.001377077629628731
2022-02-18,-0.0013537519758799882,0.0005494148849482655,-7.690074117747676e-05,0.0006321435814282572,-0.001504168470642725,0.0005436965041634656
2022-02-21,-0.001967014581110621,-0.002508137760562884,-0.0023972069324043666,-0.0005321319880857211,-0.0029052713594235726,-0.001226838622839055
2022-02-22,-0.011847667815296711,-0.01623498079911466,-0.01247538691754011,-0.004326351755685544,-0.011116515482293433,-0.010245390115539299
2022-02-23,0.006444163827032334,0.0072621197052120945,0.004735047550540177,0.0007567019124703535,0.003653936813293351,0.002876238461359865
2022-02-24,-0.023494388572530667,-0.029182998503763324,-0.02054318747801432,-0.006589669763868117,-0.02115701994748666,-0.018027628648847688
2022-02-25,-0.0012653871445614667,0.0005959984164809057,0.004317394932646523,0.0013114214637593381,0.006071767349626079,0.0021626653154868556
2022-02-28,-0.0015,-0.0013125,-0.0015,-0.0009000000000000002,-0.0015,-0.001275
2022-03-01,0.01819718370072476,0.016204456783911546,0.014890714455657284,0.0035829564342953948,0.015546473473489033,0.014407772378167195
2022-03-02,0.012149922218740103,-0.0029929409186413153,0.007095601028905837,9.836530362598091e-05,0.005906694697234871,-0.0027463699526973683
2022-03-03,0.009442592039019398,0.002498159071287115,0.005880538934949989,0.0001659213405943524,0.00645522164175175,0.002486974231619017
2022-03-04,-0.015390618692244687,-0.011105254641909104,-0.012040454983334488,-0.002636202663371381,-0.011821883783873331,-0.009373104326538713
2022-03-07,-0.014350667770038586,-0.03272567110789869,-0.0156711382638757,-0.006898100768824451,-0.015141935289934606,-0.025641937197283235
2022-03-08,-0.02729608741026654,-0.023100357027542165,-0.02374729970184045,-0.007383010042241477,-0.023605940920824818,-0.021208380702125176
2022-03-09,0.016704420301851597,0.012870408671068534,0.01582058988217606,0.005827341708366228,0.014926024448783657,0.012735160659764764
2022-03-10,0.012199476986408872,0.027188534565047773,0.012834150485686497,0.005853873541631615,0.013188740000818924,0.02175391576004115
2022-03-11,-0.015660972043380877,-0.011123419660058254,-0.013374817490381115,-0.0031481596511001154,-0.012861457229512159,-0.010268570153327801
2022-03-14,0.0019424721444853132,0.001168472889906319,6.33926341660613e-05,-0.00011397354997248006,0.00019421863292940744,-0.0002480666554014464
2022-03-15,-0.028197803143528974,-0.019159342583194933,-0.025561098964625537,-0.006713447456881704,-0.02439149981251739,-0.019226665206612224
2022-03-16,0.003551240012657997,0.004864123736089285,0.002130505194958063,0.0018057114985207635,0.0036145415209403245,0.004364760791472489
2022-03-17,0.03075907683473683,0.0306892428326771,0.030216356425904506,0.009621701716189873,0.02914347682330684,0.02910357167927271
2022-03-18,0.009144087530264008,-0.0015343093128449975,0.005015262381908464,8.749156837292077e-05,0.0049196332391518195,-0.0011823078140533261
2022-03-21,0.009046206714220212,0.0053810853204115106,0.007508151874164811,0.001221464256843868,0.008149244175626276,0.006054889093449875
2022-03-22,0.008476466420314743,0.0009802217809795066,0.005399438913958367,0.0007827557090183551,0.005197626247914572,0.0009140578825801516
2022-03-23,0.007551505025795532,0.010380356764099735,0.0066925505355252,0.002984429705381119,0.007259806798684105,0.008876293506286508
2022-03-24,0.004771393527930948,0.00012836123917693565,0.0035101336150012564,0.0008350975337577928,0.00269911234156811,4.595103370867517e-05
2022-03-25,-0.004688524851173992,-0.002130382211304127,-0.0011949753577951824,0.0005949817185917019,-0.00021698746533487553,0.0012448083288764758
2022-03-28,-0.009216989423083452,-0.00749572271170669,-0.010166242688049103,-0.002729157539904232,-0.008918310437833619,-0.00793472945990404
2022-03-29,-0.0060118739209739785,-5.376276727327156e-05,-0.004556916613731323,-0.001070285197990547,-0.003499096934549663,-9.446198957783042e-05
2022-03-30,0.011222481458603939,0.011475267821968116,0.011063431607089788,0.003703170052523682,0.010449987182439502,0.010594436532933318
2022-03-31,-0.0015,-0.0013125,-0.0015,-0.0006923076923076924,-0.0014999999999999998,-0.0013928571428571427
2022-04-01,-0.007176161496096898,-0.0036529586619958856,-0.0017760092329061786,0.0005770381325159459,-0.008071564277515935,-0.00706311540662074
2022-04-04,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-05,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-06,0.0026694753944480204,-0.00014552822547951594,0.005425134961185814,0.001520283961705023,-0.0022620123610154284,-0.003935519932221482
2022-04-07,-0.020396937700283668,-0.011862898423190466,-0.010872586712668775,-0.0035885060449842667,-0.02022931188218901,-0.01710756302460993
2022-04-08,0.0070805065460146505,0.006837395995705514,0.0020669639628863403,0.0036084953743496513,0.005046832295944111,0.005707488615142673
2022-04-11,-0.00920707569679298,-0.006302269039665409,0.0013454313793510029,0.0015284677276988603,-0.013074951754023758,-0.012996507604731821
2022-04-12,-0.0012400805038146612,-0.0005707167210848713,0.001018895860613822,-0.0004471096617842026,0.00039800691502519695,-0.00023028116600252787
2022-04-13,0.013967452120685675,0.008720596920208545,0.008781624688560419,0.0024237787209049526,0.019034720966069014,0.016309929837073817
2022-04-14,0.0038273901742060384,-0.0023201330816529225,0.002119415648895358,-0.003217422800638081,-0.000759951393489746,-0.00304716787186122
2022-04-15,-0.006572265142243142,-0.007378265436251072,0.005203834905698386,0.001473752356761393,-0.012306135142405068,-0.01390474194909235
2022-04-18,-0.0048089000568345,-0.005494761030805387,-0.0009174686776433812,-0.0037367070369731157,-0.0052166639858719655,-0.00642490899701328
2022-04-19,0.005751014512612521,0.0033961538188745782,-0.000689604931479552,-0.0012603786838871016,0.0053256028671253165,0.005080985544664938
2022-04-20,-0.00166785019652263,0.0017237335888683342,-0.008716635956679855,-0.0022969958891411735,0.0003501890084443254,0.0031014633231037612
2022-04-21,0.0020289614364152747,0.0017215358051061308,-0.0001266389363751007,-0.00038019444423620364,0.0018697989527650433,0.0017611323065388565
2022-04-22,-0.008947099968108108,-0.004600366526963398,5.5190666160590766e-05,0.0013210102318169101,-0.0067790386211014145,-0.006236544521534422
2022-04-25,-0.024409329105489014,-0.017033856446754092,-0.011380379344451259,-0.006363371341858825,-0.024540826353542194,-0.022390680066716864
2022-04-26,0.00439436146751232,0.00200075884623125,0.00023560017734153282,0.0004986256576527404,0.0005275887938633554,0.00023922688108076118
2022-04-27,-0.014716129239233225,-0.008639188214464383,-0.00014711867688736247,-0.0044498916215315685,-0.016780279682861703,-0.013338599932429028
2022-04-28,0.003317622665809608,0.0006174612978532973,-0.003133536119054703,-0.0015071139874878734,0.004380498149313905,0.002878623491640737
2022-04-29,-0.0015,-0.0009375,-0.0015,-0.0012499999999999998,-0.0014999999999999998,-0.0011785714285714283
2022-05-02,-0.0015,-0.0013125,-0.0015,-0.00075,-0.0015,-0.0010500000000000002
2022-05-03,-0.008583839113887992,-0.007169675666399894,-0.009856425886510712,-0.0058337049051181535,-0.010226078721473797,-0.006878357473853081
2022-05-04,-0.001193771590552159,0.0004231452250411105,-3.697172827033055e-06,0.0006984966119765734,0.0015120625637525145,0.0014170125923497093
2022-05-05,0.01198842522265929,0.0064440757140995925,0.019443484674199055,0.005310084882703659,0.01624496012663506,0.006952856628950488
2022-05-06,-0.007594618814741605,-0.008077243853093385,-0.022091131850619436,-0.006922377602437669,-0.01831912920115184,-0.010122738886083118
2022-05-09,-0.008212332150426424,-0.00995512617785739,-0.017636063446032767,-0.00799721214109116,-0.018920072645917854,-0.011972573937163833
2022-05-10,-0.010839763150962231,-0.002660525016000087,-0.012754426700583044,-0.0016747192540867983,-0.008220337899810793,-0.0019526690676107796
2022-05-11,-0.005220079808168132,-0.004585893616095502,-0.003476689455846394,-0.004042043282130604,-0.005413622639325656,-0.004258053429280129
2022-05-12,-0.00759452676086142,-0.00988926599975834,-0.022576740133118466,-0.007562612043092764,-0.020441606081762955,-0.012705761786718462
2022-05-13,0.0053992569611347185,0.001205465653353499,0.012059272369785169,0.0013190968436872289,0.012439185738783755,0.0035315486397336174
2022-05-16,-0.0003061145804783283,-0.0007906102567849793,0.00483579550624812,-0.0004569799285696896,0.002050593606116602,-4.8591226457361716e-05
2022-05-17,0.0066777887048486,0.0010672654423286437,0.008447798653594496,0.0011005722935418017,0.010820203904908088,0.002224829563702613
2022-05-18,0.005412468033961504,0.006047564482813059,0.01057021563810653,0.004379501167400268,0.010940411250678763,0.007079590579161055
2022-05-19,-0.012016451631903138,-0.008940774611716412,-0.023446210873902886,-0.007038117514606257,-0.019266117543370244,-0.010405374197983196
2022-05-20,0.004371769101487982,0.0032413518478720815,0.0077595925859916485,0.0030521399193749743,0.00913999367885453,0.004453167400251534
2022-05-23,0.003482007254698591,0.001359373469041733,0.001820797739734792,0.0009322216451840838,0.0032894284509252473,0.0008410359608452268
2022-05-24,-0.003169068652534246,-0.0014297409363250857,-0.009631461545393983,-0.0012996580731743925,-0.009567143943972291,-0.0031878878573500806
2022-05-25,0.005162705706537041,0.0034576315940215985,0.00645246838625697,0.0026699801809746404,0.010050131887996038,0.004700293922423238
2022-05-26,-0.0025532473818091483,-0.0022632285950882625,-0.006101686201846335,-0.0017315460999018152,-0.007841254786963415,-0.003556584243874361
2022-05-27,0.00886222948943792,0.0054901369097515446,0.020622157938618036,0.0048008968119413135,0.017671008742008866,0.007736691818382836
2022-05-30,0.010133975900880124,0.00860544069539658,0.022032106456646928,0.006755975945225236,0.020567768080506737,0.010693775228424742
2022-05-31,-0.0015,-0.0013125,-0.0015,-0.00075,-0.0015,-0.0010500000000000002
2022-06-01,-0.008140207533881142,-0.004670429790702749,-0.004324061544681844,-0.004324061544681844,-0.008274151123371097,-0.0048043733801927035
2022-06-02,-0.004658069663967257,-0.0024670618569535563,-0.00133914937056064,-0.00133914937056064,-0.0059830560360580876,-0.003792048229044387
2022-06-03,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06,0.011141125425584097,0.003879011319022463,0.004908240148217372,0.004908240148217372,0.01245515244844822,0.0051930383418865855
2022-06-07,-0.003957313497639711,-0.003795192981073933,-0.0019076557874039648,-0.0019076557874039648,-0.0055752157461413515,-0.0054130952295755735
2022-06-08,0.004564503912942788,0.003536362511860666,0.001625735788467586,0.001625735788467586,0.007370180126605286,0.006342038725523164
2022-06-09,-0.0004647812572166621,-0.003040991666016568,-0.0024018686822474917,-0.0024018686822474917,-0.0013583338925039629,-0.003934544301303869
2022-06-10,-0.00416244771196117,-0.002584822876918344,-0.0036935872453642453,-0.0036935872453642453,-0.007973304233054146,-0.00639567939801132
2022-06-13,-0.00945085298743542,-0.007213954347780563,-0.008065604596213454,-0.008065604596213454,-0.017161781929164427,-0.014924883289509569
2022-06-14,-0.00017934719181551817,-0.0024027737698135015,-0.00409778342192398,-0.00409778342192398,-0.0022768287761273376,-0.004500255354125321
2022-06-15,-0.0037613073732467167,-0.001896439045349252,-0.0037749462600826416,-0.0037749462600826416,-0.005707288290589196,-0.0038424199626917316
2022-06-16,-0.005223425278497354,-0.0023026069029806057,0.005968512839227465,0.005968512839227465,-0.004539991282959108,-0.0016191729074423594
2022-06-17,-0.002732004037731481,-0.0035073661973538256,-0.007277824647870041,-0.007277824647870041,-0.0072439134123868515,-0.008019275572009196
2022-06-20,-0.015171767058334118,-0.008071375930067223,-0.001493967155458427,-0.001493967155458427,-0.017998159933618876,-0.010897768805351982
2022-06-21,0.010600599790860865,0.008091260950733647,0.002633771398346715,0.002633771398346715,0.015504438517956243,0.012995099677829025
2022-06-22,-0.014315698857683967,-0.009681834716946253,0.002193286536204801,0.002193286536204801,-0.01707497864445076,-0.012441114503713047
2022-06-23,-0.0059399329239222115,-0.0038605581244929715,0.005349897821775565,0.005349897821775565,-0.005763789109319559,-0.0036844143098903187
2022-06-24,0.002308451976671899,0.0017647101311863145,0.003973845696976415,0.003973845696976415,0.00521729943056308,0.004673557585077495
2022-06-27,0.011354191744837289,0.008346492132961625,0.0015249970167579754,0.0015249970167579754,0.016188106532996183,0.013180406921120519
2022-06-28,-0.0011568851039689548,-0.005092505725884697,-0.000696125487949876,-0.000696125487949876,-0.0026284632908299133,-0.006564083912745655
2022-06-29,-0.00395850595793415,-0.004357137463578603,-0.0042795871799252705,-0.0042795871799252705,-0.007391060363925311,-0.007789691869569765
2022-06-30,-0.0015,-0.0013125,-0.0015,-0.0015,-0.0015,-0.0013125
2022-07-01,-0.009353143724603085,-0.004399911603258212,-0.002094989320666353,0.011113629669586643,-0.011039253899216337,-0.0011327896565265913
2022-07-04,0.006066132743358363,0.002663555855304159,0.010686452923588977,0.0016129145554444335,0.006615752404965564,-0.0001894013711428444
2022-07-05,0.0009199082891127308,-0.0011721454447372048,0.0023283515648744317,-0.00325045839205873,0.003457249956441394,-0.0007268575112584774
2022-07-06,-0.02092460489669172,-0.009950667981874675,-0.022084333428436003,0.007179498344409451,-0.027410956785024393,-0.005463082955390303
2022-07-07,-0.0027709877074717365,-0.0007659652141436268,-0.014027331742315963,-0.008680605093441004,-0.004595501028994753,-0.0005854560423385335
2022-07-08,0.005119000384110242,-0.0004846745123337354,0.0112930999039987,-0.0036500331531852392,0.010887063957727622,-0.00032028583516033327
2022-07-11,-0.005582239955503554,-0.006313583998321909,0.004803620789433527,0.0028533700085845806,0.0007114293474389244,-0.0007512587381977853
2022-07-12,-0.004078055939047448,-0.002381504856356617,0.004309385842966103,0.008833522063474986,-0.004473288004427534,-0.0010801858390458718
2022-07-13,-0.005746461409312731,0.0015016975775186958,-0.029728454921217486,-0.010400030956333683,-0.011545415095034595,0.0029509028786282587
2022-07-14,-0.00010311143281548085,-0.0010811997083325503,0.00030843975179643335,-0.002299795649582418,0.0003666363092199587,-0.0015895402418141802
2022-07-15,-0.004980123359540609,-0.004074330192745529,-0.004914275872045811,-0.0024988274272589317,-0.0047657789581062315,-0.002954192624516072
2022-07-18,0.0038716842592662892,0.0017210070013454204,0.0027693096622402784,-0.0029658296922153715,0.007236848230811582,0.0029354937149698446
2022-07-19,0.000399109371983869,-0.0045983321803926,0.011848151218586176,-0.0014783595877510731,0.007957406127184735,-0.0020374769775682033
2022-07-20,0.0026962323142387112,0.0018337422740010711,0.0011409592917337452,-0.0011590141488999617,0.003308270682794656,0.001583290602319376
2022-07-21,-0.002294914676688145,-0.0011935912400324739,-0.005934834154116256,-0.0029979716563678,-0.0002860855599093326,0.0019165613134020099
2022-07-22,0.0003358214347450178,0.0020642207350259345,-0.00376212356019386,0.0008469412405552508,-0.0018350791900168528,0.0016217194105449806
2022-07-25,-0.0035939790043626463,0.0009753723184748875,-0.01360225239711236,-0.0014173155362122714,-0.006714805587428291,0.0024238970582467767
2022-07-26,0.0073034300412586906,0.0018460485276109995,0.017240977402594483,0.0026879600328673092,0.011501808567836502,0.0005870455405411201
2022-07-27,-0.00579686993706717,-0.002622067703379541,-0.010202369507915716,-0.0017362302180820393,-0.006816596667642949,-0.0004669922002676907
2022-07-28,0.008696698795986751,0.005055923989440825,0.010432672292764936,0.0007239394753091322,0.010435090130251234,0.003153540517159381
2022-07-29,-0.0015,-0.0013125,-0.0015,-0.001,-0.0015,-0.0011250000000000001
2022-08-01,0.0008255975040675147,0.0003200493090980284,0.0014542062172830262,0.0009564265761363212,0.0007781217178401425,-0.0005700068020784887
2022-08-02,-0.005166318588277652,-0.00034175450107921945,-0.012649793304706244,-0.0034171513121031096,-0.005410051952478789,0.007455452280050363
2022-08-03,0.0014279971148065118,0.0003200717134180242,0.0012694270135456727,0.00046665472711793216,0.0015335755187865967,-0.00142089221824937
2022-08-04,-0.0019629041630048333,0.0019130672171062818,-0.004909813534098454,3.240950121761549e-05,-0.009763200212384858,0.0005727234679114475
2022-08-05,-0.0019818344653790426,0.0009515024283383994,-0.009361618401560188,-0.005901355151602451,-0.012580400541742549,-0.004758168825162705
2022-08-08,-5.4329716919876425e-05,-0.0006004788570035391,0.004681747184482073,0.002754508694805609,-0.001059617512739937,-0.002516015219629704
2022-08-09,0.002586261485446259,0.0008189950532068307,0.0018689634110409428,-0.0005617982981067082,0.006707927252579514,0.0019952167666077067
2022-08-10,0.0013894014298648644,0.0021266581674845575,-0.00435473573516711,-0.000694346022812246,0.0007743362028133824,0.0027403541697992306
2022-08-11,0.00445638739206676,0.0022988922530278316,0.005219856508970906,-0.0008314075375339679,-0.0017018300618676738,-0.00745515043263815
2022-08-12,0.003467406503393944,0.0007500162983064274,0.004932825677889958,-2.5477051251258473e-05,0.005898104318103299,-0.0013482695621300775
2022-08-15,-0.0026061375385823954,0.0005723767289195353,-0.00604145993409738,-0.0014355289320813385,-0.01085902240047032,-0.0023829843537985043
2022-08-16,-0.0027655631873983047,-3.65973166484854e-05,-0.005309175730518719,-0.00041686671240626083,-0.009087198291453472,-0.001809955969453954
2022-08-17,-0.004226063734200244,-0.0019805553738980602,-0.0017225112046089788,-0.0002889033984182129,-0.007152243003146541,-0.0011642207090073833
2022-08-18,-0.00038004416958793696,-0.0018351375302810696,-0.000679086487521426,-0.0007788104476877389,0.0017631447888786234,-0.0021171041729697304
2022-08-19,0.0010117821966193624,-0.0014539754085283324,0.00036022768794443316,-0.002704144220045834,0.00470432365369422,-0.001871029960032966
2022-08-22,-0.0037572425264403436,-0.0035557333535388425,0.0011193755347049803,0.0009408312334528802,0.0003919551976723592,0.0009293129920763623
2022-08-23,-0.0005750781782995346,-0.0025933723002883463,0.0018728750741926114,0.000817255678459139,0.008212052022273153,0.0028299343636363217
2022-08-24,0.004000876965961228,0.0002932405902753704,0.0030144583285882658,-0.0014785960940306337,0.01251555213102636,0.002628521795864073
2022-08-25,0.005712747502325657,0.003269337327896485,0.0017145548782659392,-0.0010916581787835757,0.004920416612985516,-0.001595343852158944
2022-08-26,-0.003668928328546206,-0.0009570191976389641,-0.0026039031820298915,-0.00027123748153094296,-0.009136796544959802,-0.0019050388625404904
2022-08-29,-0.006579239734478201,-0.007933036784707873,0.0005840985267674589,0.0010262210894615798,0.005810380933527037,0.0022002554662479135
2022-08-30,0.004618901730265357,0.0009199226969894281,0.0029384951958415883,-0.0013860362948026062,0.010794665869392223,0.0009307217806564145
2022-08-31,-0.0015,-0.0013125,-0.0015,-0.001,-0.0015,-0.001
2022-09-01,-0.009941952416313652,-0.005163149472217914,-0.010247224902363608,-0.004583305954534182,-0.009375669224125303,0.009739542552257646
2022-09-02,-0.0002911589251547442,0.0008500875076578734,0.00368533192219975,0.0023914173094383706,-0.0002841884203506617,0.004280797310899809
2022-09-05,0.0016619874206630636,0.0011877347653133918,-0.00446105687973888,-0.0010469225956799924,0.001897010621398687,0.0
2022-09-06,0.0008845395906555559,0.0007495473034706407,-0.0018498172847675558,-0.0039134447146868595,0.0005399691487396607,0.0
2022-09-07,-0.007131306513106034,-0.0024791995822499857,0.0014280054390997722,0.005245551385186959,-0.010968346685392594,0.007640081038031599
2022-09-08,0.00162916360500788,0.005270623315447781,0.005519850566440566,-0.00024041260995523282,-0.01874645678284531,-0.004180617941085707
2022-09-09,0.00039010336109125687,0.00039010336109125687,0.0005147930439184872,0.0005147930439184872,0.0,0.0
2022-09-12,0.007077249193276167,0.0032543936755410757,0.005174422077248127,-0.0007205039872473227,0.005173387582505851,-0.010118034488434513
2022-09-13,0.0023616423286131477,-0.0007878456347999302,0.007162343544259203,0.0015898019941337593,0.010876783082267971,-0.0017211687713843404
2022-09-14,-0.007264686024504502,-0.006377198554827018,-0.015105113944998865,-0.0026665941605092326,0.005085620526420476,0.00863557040513041
2022-09-15,0.0013610075473503708,-0.0009767272359316043,0.00030779094084990954,-0.001434881333336345,0.008502063728089537,-0.0008488754050383629
2022-09-16,-0.007310180163082977,-0.003193005518954878,-0.008485290002344386,-0.0033246749250214072,-0.012217022307416003,0.004251676269096394
2022-09-19,0.0005155127983387476,0.0003759227792567389,0.0006317896229704159,-5.3735016267708656e-05,0.0022446991577338427,0.0016863390814058077
2022-09-20,-0.0002789521780646176,-0.0007669589658002296,0.00012797861469727827,-0.002740639506126068,-0.002249629613806259,-0.004201656764748707
2022-09-21,-0.003998172397352992,-0.002470399387946798,-0.0010911830258761486,0.001352003599190373,-0.0027212648167375675,0.0033898272208872093
2022-09-22,-0.005580824488080768,-0.0044559662116952364,-0.013697470926959745,-0.007763591537610772,0.00223456714154624,0.0067340002470883675
2022-09-23,-0.0007545978666386732,-0.000612710403450123,0.000938346327687325,0.0010163540004188966,0.003585289922435342,0.004152839775189543
2022-09-26,-0.01443019386795208,-0.007327921294616971,-0.00914222384110593,-0.005363469908791699,-0.016876976411432765,0.011532113881907669
2022-09-27,-0.002592723362876345,-0.001312602335863347,-0.005080842914465323,-0.005997993010915154,-0.006730788520584785,-0.0016103044125327926
2022-09-28,-4.1244931390627126e-05,-4.1244931390627126e-05,0.005003793129306778,0.00876182067552975,0.012116324231084663,0.012116324231084663
2022-09-29,0.01050027212911997,0.0038812907252464,0.006913758580648514,0.0005199043535825488,0.02489864009142767,-0.0015772855240666073
2022-09-30,-0.0015,-0.0013125,-0.0015,-0.001,-0.0015,-0.00075
2022-10-03,-0.005247229368635234,-0.0061536728576990374,-0.012359064501489348,-0.004427099333002799,0.008361643358183292,0.004735869401928079
2022-10-04,0.012778346354381409,0.009525029178536898,0.02730534572709621,0.011076528737469893,0.0006101793899274677,-0.012403089313450577
2022-10-05,0.009261987398854116,0.006091181531144324,0.017884446456255067,0.006360758405599111,0.004734105407322664,-0.007949118063516503
2022-10-06,0.0027766015279371975,0.0007150345388457907,0.004412368031279215,0.0015770242442091423,0.005822987703455518,-0.0024232802529101094
2022-10-07,-0.00430331081447799,-0.005182171480543951,-0.014579039762474003,-0.006568527080693429,0.010008943125928926,0.0064935004616650804
2022-10-10,-4.62772734616812e-05,-4.62772734616812e-05,-0.0007626220615803841,-0.0007626220615803841,0.0,0.0
2022-10-11,-0.010090098537019795,-0.013379570536436333,-0.043623952443779875,-0.014603483988532853,0.03559380306807447,0.02243591507040832
2022-10-12,-0.0036782545893597335,-0.0009310014308064746,-0.003270175756124101,-0.0005617067002436985,-0.010222123914037429,0.0007668887201756069
2022-10-13,-0.0031777254241283914,-0.0012381794955522163,-0.01390696521989384,-0.005397887243693333,0.0021958464102651565,0.009954030124569857
2022-10-14,0.008545562666230314,0.005556428541368022,0.026477553626375785,0.008678525778578847,-0.0023077323874553524,-0.014264268886904519
2022-10-17,-0.008035710668306481,-0.00438656501672724,-0.015588405118995653,-0.00474028573925965,-0.007641392845389283,0.0069551897609276825
2022-10-18,0.0036560276278957,0.003997752217195283,0.014176909417993107,0.004977893242282677,-0.005940064767480213,-0.004573166410281881
2022-10-19,-0.006636068689677935,-0.0032780658301189286,-0.005588032591831145,-0.002698846039674679,-0.00881663122442522,0.004615380213810805
2022-10-20,0.0011966082890704083,-0.003028746510012184,-0.010129281925229196,-0.0032277264862178787,0.019950196803184994,0.0030487776068546246
2022-10-21,-0.0034288271756902355,-0.0024751398862716545,-0.004766772476302854,-0.0011291774833800325,-2.6855865451147487e-05,0.0037878932922231767
2022-10-24,0.0016928511702059695,0.002447921931691646,0.008524894211226243,0.002780759837656903,-0.005275937886402682,-0.0022556548404599752
2022-10-25,0.0018963436945650114,0.001412920397956402,-0.011485069324659834,-0.003051048372840634,0.00873128791028166,0.006797594723847222
2022-10-26,0.0019001468740651867,0.0014873822504379713,0.00562391662935121,0.0029087428376528834,-0.0020747381113486174,-0.0037257966058574787
2022-10-27,0.002648716693579009,-0.00167109326209057,0.010053733846593152,0.0037878229681508335,0.010522507254155544,-0.006756732568522772
2022-10-28,-0.00414578212939351,-0.00414578212939351,-0.014748702148126618,-0.004129776893803727,0.006849290213030046,0.006849290213030046
2022-10-31,-0.0015,-0.0013125,-0.0015,-0.00075,-0.0015,-0.00075
2022-11-01,-0.003406611779426882,-0.001923823910300848,-0.009110378908440629,-0.009110378908440629,-0.009110378908440629,-0.009110378908440629
2022-11-02,0.00029182409647635077,-0.0016078033885314064,-0.0030674817461688875,-0.0030674817461688875,-0.0030674817461688875,-0.0030674817461688875
2022-11-03,-0.008701839551315121,-0.004607328820007459,0.00923076042762161,0.00923076042762161,0.00923076042762161,0.00923076042762161
2022-11-04,-0.00273710023811842,-0.0008600984492682373,-0.006097555213709138,-0.006097555213709138,-0.006097555213709138,-0.006097555213709138
2022-11-07,0.0031394290553712623,0.0005406748725482746,-0.013803704425026875,-0.013803704425026875,-0.013803704425026875,-0.013803704425026875
2022-11-08,0.0016237233897012093,0.00032546502910915653,-0.007776005479400494,-0.007776005479400494,-0.007776005479400494,-0.007776005479400494
2022-11-09,-0.004248954245346423,-0.0008385600464359128,-0.023510986312980098,-0.023510986312980098,-0.023510986312980098,-0.023510986312980098
2022-11-10,0.0003299918293580839,0.006987715471714756,0.011235982575773296,0.011235982575773296,0.011235982575773296,0.011235982575773296
2022-11-11,0.010319318314752232,0.002224391856590832,-0.03809527629987697,-0.03809527629987697,-0.03809527629987697,-0.03809527629987697
2022-11-14,0.0001611348640174759,-0.002851203988392559,-0.011551183551541389,-0.011551183551541389,-0.011551183551541389,-0.011551183551541389
2022-11-15,-0.004061487275118597,0.00016501602852520003,-0.028380568606441336,-0.028380568606441336,-0.028380568606441336,-0.028380568606441336
2022-11-16,0.003987157326204652,0.0012361675254045773,-0.001718252334515169,-0.001718252334515169,-0.001718252334515169,-0.001718252334515169
2022-11-17,-0.007943069907393158,-0.003768704222261221,-0.003442337542768681,-0.003442337542768681,-0.003442337542768681,-0.003442337542768681
2022-11-18,-0.0033270605000858405,-0.0004665699306370119,0.0034542281620522086,0.0034542281620522086,0.0034542281620522086,0.0034542281620522086
2022-11-21,-0.004827157266862461,-0.00022200625980488276,0.00516354735005331,0.00516354735005331,0.00516354735005331,0.00516354735005331
2022-11-22,0.0008589768853932145,0.0005396443983970711,-0.005137022093236632,-0.005137022093236632,-0.005137022093236632,-0.005137022093236632
2022-11-23,0.004395884296701361,0.0017153521316092685,-0.006884675085537251,-0.006884675085537251,-0.006884675085537251,-0.006884675085537251
2022-11-24,-0.004372447090448886,0.0013267399682674946,-0.013864804847574463,-0.0015,-0.013864804847574463,-0.0015
2022-11-25,0.00041684314494191965,-0.0008231838899738358,0.007029870202245103,0.0,0.007029870202245103,0.0
2022-11-28,-0.009085984328368046,-0.00207302197467063,0.012216434804252607,0.0,0.012216434804252607,0.0
2022-11-29,0.006900076090435803,-0.0006653846449472256,-0.008620722256998503,0.0,-0.008620722256998503,0.0
2022-11-30,-0.0015,-0.0009375,-0.0015,0.0,-0.0015,0.0
2022-12-01,0.0087850438963731,0.005840725061423363,0.006625842283505325,0.0066371708466657995,-1.6992844740713973e-05,0.0
2022-12-02,0.0005376018702874519,0.00039665520087624195,0.003107590365943324,-0.0013802609553091871,0.006731776981878768,0.0
2022-12-05,-0.005009834014698636,-0.004075058139987431,-0.004000271302922427,-0.0012993564879247854,-0.004051372222496463,0.0
2022-12-06,-0.001863459871522033,-0.002316580172754837,-0.011949208995255013,-0.004522136124209375,-0.01114060930656846,0.0
2022-12-07,0.0007836639009701774,0.001959134505750665,-0.01343757793384026,-0.0027329750686018173,-0.016056904297857666,0.0
2022-12-08,-0.002317923402137073,-0.0022027996849597054,-0.005724355646033685,-0.0011555650499132097,-0.006853185894180713,0.0
2022-12-09,0.00011525416938408528,-0.00030301194817368426,-0.005517691478054882,0.002765153707532978,-0.012424267778381792,0.0
2022-12-12,-0.001023773442060824,-0.001057275312542863,-0.0016869930151093282,-0.0026539210423815276,0.0014503920409082993,0.0
